Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","662","Saint Lucia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","88.582","X","Figure from international organizations",""
"OA","Annual population","662","Saint Lucia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","90.001","X","Figure from international organizations",""
"OA","Annual population","662","Saint Lucia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","146.612","X","Figure from international organizations",""
"OA","Annual population","666","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5.925","X","Figure from international organizations",""
"OA","Annual population","666","Saint Pierre and Miquelon","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2.943","X","Figure from international organizations",""
"OA","Annual population","666","Saint Pierre and Miquelon","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2.982","X","Figure from international organizations",""
"OA","Annual population","666","Saint Pierre and Miquelon","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.621","X","Figure from international organizations",""
"OA","Annual population","670","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","104.924","X","Figure from international organizations",""
"OA","Annual population","670","Saint Vincent and the Grenadines","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","53.636","X","Figure from international organizations",""
"OA","Annual population","670","Saint Vincent and the Grenadines","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","51.288","X","Figure from international organizations",""
"OA","Annual population","670","Saint Vincent and the Grenadines","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","52.356","X","Figure from international organizations",""
"OA","Annual population","663","Saint-Martin (French part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","33.121","X","Figure from international organizations",""
"OA","Annual population","663","Saint-Martin (French part)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","15.749","X","Figure from international organizations",""
"OA","Annual population","663","Saint-Martin (French part)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","17.372","X","Figure from international organizations",""
"OA","Annual population","882","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","211.905","X","Figure from international organizations",""
"OA","Annual population","882","Samoa","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","108.147","X","Figure from international organizations",""
"OA","Annual population","882","Samoa","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","103.759","X","Figure from international organizations",""
"OA","Annual population","882","Samoa","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","162.995","X","Figure from international organizations",""
"OA","Annual population","674","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","34.178","X","Figure from international organizations",""
"OA","Annual population","674","San Marino","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","16.65","X","Figure from international organizations",""
"OA","Annual population","674","San Marino","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","17.527","X","Figure from international organizations",""
"OA","Annual population","674","San Marino","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.887","X","Figure from international organizations",""
"OA","Annual population","678","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","214.599","X","Figure from international organizations",""
"OA","Annual population","678","Sao Tome and Principe","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","107.123","X","Figure from international organizations",""
"OA","Annual population","678","Sao Tome and Principe","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","107.476","X","Figure from international organizations",""
"OA","Annual population","678","Sao Tome and Principe","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","56.336","X","Figure from international organizations",""
"OA","Annual population","682","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","35827.362","X","Figure from international organizations",""
"OA","Annual population","682","Saudi Arabia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","20836.089","X","Figure from international organizations",""
"OA","Annual population","682","Saudi Arabia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","14991.273","X","Figure from international organizations",""
"OA","Annual population","682","Saudi Arabia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","5440.3","X","Figure from international organizations",""
"OA","Annual population","686","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","16000.781","X","Figure from international organizations",""
"OA","Annual population","686","Senegal","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","7860.618","X","Figure from international organizations",""
"OA","Annual population","686","Senegal","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8140.163","X","Figure from international organizations",""
"OA","Annual population","686","Senegal","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8764.887","X","Figure from international organizations",""
"OA","Annual population","688","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","7401.056","X","Figure from international organizations",""
"OA","Annual population","688","Serbia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3548.963","X","Figure from international organizations",""
"OA","Annual population","688","Serbia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3852.092","X","Figure from international organizations",""
"OA","Annual population","688","Serbia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3819.987","X","Figure from international organizations",""
"OA","Annual population","690","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","104.373","X","Figure from international organizations",""
"OA","Annual population","690","Seychelles","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","54.919","X","Figure from international organizations",""
"OA","Annual population","690","Seychelles","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","49.453","X","Figure from international organizations",""
"OA","Annual population","690","Seychelles","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","41.038","X","Figure from international organizations",""
"OA","Annual population","694","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","8046.828","X","Figure from international organizations",""
"OA","Annual population","694","Sierra Leone","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4030.454","X","Figure from international organizations",""
"OA","Annual population","694","Sierra Leone","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4016.374","X","Figure from international organizations",""
"OA","Annual population","694","Sierra Leone","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4534.084","X","Figure from international organizations",""
"OA","Annual population","702","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5866.405","X","Figure from international organizations",""
"OA","Annual population","702","Singapore","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3066.573","X","Figure from international organizations",""
"OA","Annual population","702","Singapore","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2799.832","X","Figure from international organizations",""
"OA","Annual population","702","Singapore","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","534","Sint Maarten (Dutch part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","42.98","X","Figure from international organizations",""
"OA","Annual population","534","Sint Maarten (Dutch part)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","22.849","X","Figure from international organizations",""
"OA","Annual population","534","Sint Maarten (Dutch part)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","20.131","X","Figure from international organizations",""
"OA","Annual population","534","Sint Maarten (Dutch part)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","0","X","Figure from international organizations",""
"OA","Annual population","703","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","5453.924","X","Figure from international organizations",""
"OA","Annual population","703","Slovakia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","2663.062","X","Figure from international organizations",""
"OA","Annual population","703","Slovakia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2790.862","X","Figure from international organizations",""
"OA","Annual population","703","Slovakia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2522.243","X","Figure from international organizations",""
"OA","Annual population","705","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","2112.901","X","Figure from international organizations",""
"OA","Annual population","705","Slovenia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1058.072","X","Figure from international organizations",""
"OA","Annual population","705","Slovenia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1054.83","X","Figure from international organizations",""
"OA","Annual population","705","Slovenia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","940.556","X","Figure from international organizations",""
"OA","Annual population","090","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","674.993","X","Figure from international organizations",""
"OA","Annual population","090","Solomon Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","345.031","X","Figure from international organizations",""
"OA","Annual population","090","Solomon Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","329.962","X","Figure from international organizations",""
"OA","Annual population","090","Solomon Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","481.459","X","Figure from international organizations",""
"OA","Annual population","706","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","15981.3","X","Figure from international organizations",""
"OA","Annual population","706","Somalia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","8011.375","X","Figure from international organizations",""
"OA","Annual population","706","Somalia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","7969.926","X","Figure from international organizations",""
"OA","Annual population","706","Somalia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8513.289","X","Figure from international organizations",""
"OA","Annual population","710","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","58087.055","X","Figure from international organizations",""
"OA","Annual population","710","South Africa","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","28207.948","X","Figure from international organizations",""
"OA","Annual population","710","South Africa","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","29879.107","X","Figure from international organizations",""
"OA","Annual population","710","South Africa","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","19244.858","X","Figure from international organizations",""
"OA","Annual population","728","South Sudan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10447.666","X","Figure from international organizations",""
"OA","Annual population","728","South Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5167.14","X","Figure from international organizations",""
"OA","Annual population","728","South Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5280.526","X","Figure from international organizations",""
"OA","Annual population","728","South Sudan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","10623.927","X","Figure from international organizations",""
"OA","Annual population","724","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","47131.372","X","Figure from international organizations",""
"OA","Annual population","724","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","23102.938","X","Figure from international organizations",""
"OA","Annual population","724","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","24028.434","X","Figure from international organizations",""
"OA","Annual population","724","Spain","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","9025.938","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","21649.664","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","10440.86","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","11208.805","X","Figure from international organizations",""
"OA","Annual population","144","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","17112.476","X","Figure from international organizations",""
"OA","Annual population","729","Sudan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","43232.093","X","Figure from international organizations",""
"OA","Annual population","729","Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","21607.642","X","Figure from international organizations",""
"OA","Annual population","729","Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","21624.451","X","Figure from international organizations",""
"OA","Annual population","729","Sudan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","27661.508","X","Figure from international organizations",""
"OA","Annual population","740","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","600.301","X","Figure from international organizations",""
"OA","Annual population","740","Suriname","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","299.437","X","Figure from international organizations",""
"OA","Annual population","740","Suriname","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","300.864","X","Figure from international organizations",""
"OA","Annual population","740","Suriname","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","194.302","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10267.922","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5163.366","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5104.556","X","Figure from international organizations",""
"OA","Annual population","752","Sweden","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1235.72","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","8575.588","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4253.216","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4322.373","X","Figure from international organizations",""
"OA","Annual population","756","Switzerland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2251.16","X","Figure from international organizations",""
"OA","Annual population","760","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","20098.251","X","Figure from international organizations",""
"OA","Annual population","760","Syrian Arab Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","10073.931","X","Figure from international organizations",""
"OA","Annual population","760","Syrian Arab Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","10024.32","X","Figure from international organizations",""
"OA","Annual population","760","Syrian Arab Republic","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","8357.829","X","Figure from international organizations",""
"OA","Annual population","762","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","9337.003","X","Figure from international organizations",""
"OA","Annual population","762","Tajikistan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4696.898","X","Figure from international organizations",""
"OA","Annual population","762","Tajikistan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4640.105","X","Figure from international organizations",""
"OA","Annual population","762","Tajikistan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","6754.441","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","71307.763","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","34723.388","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","36584.375","X","Figure from international organizations",""
"OA","Annual population","764","Thailand","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","34173.268","X","Figure from international organizations",""
"OA","Annual population","626","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1280.438","X","Figure from international organizations",""
"OA","Annual population","626","Timor-Leste","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","653.013","X","Figure from international organizations",""
"OA","Annual population","626","Timor-Leste","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","627.425","X","Figure from international organizations",""
"OA","Annual population","626","Timor-Leste","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","933.843","X","Figure from international organizations",""
"OA","Annual population","768","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","8243.094","X","Figure from international organizations",""
"OA","Annual population","768","Togo","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","4142.015","X","Figure from international organizations",""
"OA","Annual population","768","Togo","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","4101.08","X","Figure from international organizations",""
"OA","Annual population","768","Togo","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4727.819","X","Figure from international organizations",""
"OA","Annual population","772","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.752","X","Figure from international organizations",""
"OA","Annual population","772","Tokelau","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.879","X","Figure from international organizations",""
"OA","Annual population","772","Tokelau","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","0.874","X","Figure from international organizations",""
"OA","Annual population","772","Tokelau","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1.34","X","Figure from international organizations",""
"OA","Annual population","776","Tonga","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","104.951","X","Figure from international organizations",""
"OA","Annual population","776","Tonga","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","51.994","X","Figure from international organizations",""
"OA","Annual population","776","Tonga","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","52.956","X","Figure from international organizations",""
"OA","Annual population","776","Tonga","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","84.613","X","Figure from international organizations",""
"OA","Annual population","780","Trinidad and Tobago","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","1519.955","X","Figure from international organizations",""
"OA","Annual population","780","Trinidad and Tobago","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","751.897","X","Figure from international organizations",""
"OA","Annual population","780","Trinidad and Tobago","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","768.058","X","Figure from international organizations",""
"OA","Annual population","780","Trinidad and Tobago","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","643.884","X","Figure from international organizations",""
"OA","Annual population","788","Tunisia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","12049.314","X","Figure from international organizations",""
"OA","Annual population","788","Tunisia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5962.724","X","Figure from international organizations",""
"OA","Annual population","788","Tunisia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","6086.59","X","Figure from international organizations",""
"OA","Annual population","788","Tunisia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3622.883","X","Figure from international organizations",""
"OA","Annual population","792","Türkiye","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","83481.684","X","Figure from international organizations",""
"OA","Annual population","792","Türkiye","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","41866.95","X","Figure from international organizations",""
"OA","Annual population","792","Türkiye","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","41614.734","X","Figure from international organizations",""
"OA","Annual population","792","Türkiye","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","20217.893","X","Figure from international organizations",""
"OA","Annual population","795","Turkmenistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","6158.42","X","Figure from international organizations",""
"OA","Annual population","795","Turkmenistan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","3050.231","X","Figure from international organizations",""
"OA","Annual population","795","Turkmenistan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","3108.189","X","Figure from international organizations",""
"OA","Annual population","795","Turkmenistan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2849.593","X","Figure from international organizations",""
"OA","Annual population","796","Turks and Caicos Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","43.08","X","Figure from international organizations",""
"OA","Annual population","796","Turks and Caicos Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","21.739","X","Figure from international organizations",""
"OA","Annual population","796","Turks and Caicos Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","21.341","X","Figure from international organizations",""
"OA","Annual population","796","Turks and Caicos Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","2.421","X","Figure from international organizations",""
"OA","Annual population","798","Tuvalu","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","10.956","X","Figure from international organizations",""
"OA","Annual population","798","Tuvalu","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5.654","X","Figure from international organizations",""
"OA","Annual population","798","Tuvalu","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","5.301","X","Figure from international organizations",""
"OA","Annual population","798","Tuvalu","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.191","X","Figure from international organizations",""
"OA","Annual population","800","Uganda","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","42949.08","X","Figure from international organizations",""
"OA","Annual population","800","Uganda","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","21241.606","X","Figure from international organizations",""
"OA","Annual population","800","Uganda","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","21707.475","X","Figure from international organizations",""
"OA","Annual population","800","Uganda","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","34576.219","X","Figure from international organizations",""
"OA","Annual population","804","Ukraine","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","44211.094","X","Figure from international organizations",""
"OA","Annual population","804","Ukraine","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","20480.667","X","Figure from international organizations",""
"OA","Annual population","804","Ukraine","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","23730.427","X","Figure from international organizations",""
"OA","Annual population","804","Ukraine","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","13369.27","X","Figure from international organizations",""
"OA","Annual population","784","United Arab Emirates","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","9211.657","X","Figure from international organizations",""
"OA","Annual population","784","United Arab Emirates","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","6443.813","X","Figure from international organizations",""
"OA","Annual population","784","United Arab Emirates","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","2767.844","X","Figure from international organizations",""
"OA","Annual population","784","United Arab Emirates","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","1279.098","X","Figure from international organizations",""
"OA","Annual population","826","United Kingdom of Great Britain and Northern Ireland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","66778.659","X","Figure from international organizations",""
"OA","Annual population","826","United Kingdom of Great Britain and Northern Ireland","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","32972.061","X","Figure from international organizations",""
"OA","Annual population","826","United Kingdom of Great Britain and Northern Ireland","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","33806.598","X","Figure from international organizations",""
"OA","Annual population","826","United Kingdom of Great Britain and Northern Ireland","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","10946.74","X","Figure from international organizations",""
"OA","Annual population","834","United Republic of Tanzania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","59872.579","X","Figure from international organizations",""
"OA","Annual population","834","United Republic of Tanzania","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","29563.439","X","Figure from international organizations",""
"OA","Annual population","834","United Republic of Tanzania","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","30309.141","X","Figure from international organizations",""
"OA","Annual population","834","United Republic of Tanzania","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","39898.166","X","Figure from international organizations",""
"OA","Annual population","840","United States of America","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","334319.671","X","Figure from international organizations",""
"OA","Annual population","840","United States of America","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","165698.83","X","Figure from international organizations",""
"OA","Annual population","840","United States of America","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","168620.84","X","Figure from international organizations",""
"OA","Annual population","840","United States of America","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","57727.196","X","Figure from international organizations",""
"OA","Annual population","850","United States Virgin Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","100.826","X","Figure from international organizations",""
"OA","Annual population","850","United States Virgin Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","47.446","X","Figure from international organizations",""
"OA","Annual population","850","United States Virgin Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","53.38","X","Figure from international organizations",""
"OA","Annual population","850","United States Virgin Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","4.372","X","Figure from international organizations",""
"OA","Annual population","858","Uruguay","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","3428.409","X","Figure from international organizations",""
"OA","Annual population","858","Uruguay","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","1659.147","X","Figure from international organizations",""
"OA","Annual population","858","Uruguay","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","1769.262","X","Figure from international organizations",""
"OA","Annual population","858","Uruguay","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","159.283","X","Figure from international organizations",""
"OA","Annual population","860","Uzbekistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","32976.948","X","Figure from international organizations",""
"OA","Annual population","860","Uzbekistan","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","16495.318","X","Figure from international organizations",""
"OA","Annual population","860","Uzbekistan","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","16481.63","X","Figure from international organizations",""
"OA","Annual population","860","Uzbekistan","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","16261.493","X","Figure from international organizations",""
