Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","703","Slovakia","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","73.27","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","828.74","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","163.81","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","8.59","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","59.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","32.65","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","85.92","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","57.31","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","703","Slovakia","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","2.47","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","443.51","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","32.28","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","343.01","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","61.52","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","6.7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","58.42","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","39.58","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","92.8","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","47.49","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","705","Slovenia","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3.64","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","706","Somalia","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","248.45","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","40.39","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","185.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","16.94","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","5.19","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","45.46","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","26.18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","57.86","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","55.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","706","Somalia","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","16.43","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","5220.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","656.66","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3765","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","559.92","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","238.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","49.77","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","26.29","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","68.56","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","47.24","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","710","South Africa","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","19.35","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","724","Spain","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","2438.54","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","135.43","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1821.44","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","455.63","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","26.05","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","52.67","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","32.68","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","85.85","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","59.04","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","724","Spain","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1.86","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","144","Sri Lanka","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","6825.87","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","606.09","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","4548.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1160.19","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","511","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","52.67","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","30.65","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","68.66","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","55.18","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","144","Sri Lanka","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","24.42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","752","Sweden","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1377.22","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","135.72","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","878.88","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","290.21","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","72.46","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","71","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","55.76","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","91.54","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","80.41","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","752","Sweden","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","19.34","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","915.69","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","117.09","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","582.03","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","175.06","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","41.52","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","70.36","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","70.98","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","92.19","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","78.86","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","756","Switzerland","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","14.35","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","764","Thailand","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","20443.25","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","2208.31","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","13348.29","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3596.92","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1289.73","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","66.81","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","42.78","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","86.11","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","70.37","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","764","Thailand","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","27.06","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","5205.67","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","464.21","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3304.3","X","Figure from international organizations","Nonstandard age group: Excluding ages 50-54 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1161.13","X","Figure from international organizations","Nonstandard age group: Including ages 50-54 | Nonstandard age group: Excluding ages 60-64 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","276.03","X","Figure from international organizations","Nonstandard age group: Including ages 60-64 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","53.56","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","40.41","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","80.01","X","Figure from international organizations","Nonstandard age group: Excluding ages 50-54 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","71.62","X","Figure from international organizations","Nonstandard age group: Including ages 50-54 | Nonstandard age group: Excluding ages 60-64 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","804","Ukraine","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","9.2","X","Figure from international organizations","Nonstandard age group: Including ages 60-64 Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","4138.91","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","428.66","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","2528.14","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","878.96","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","303.15","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","60.28","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","58.94","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","89.07","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","69.21","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","826","United Kingdom of Great Britain and Northern Ireland","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","14.83","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OER","Employment Indicators: Rural","840","United States of America","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","24837.76","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","3304.58","X","Figure from international organizations","Nonstandard age group: Excluding age 15 Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","14896.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","4716.59","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","1920.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","58.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","58.72","X","Figure from international organizations","Nonstandard age group: Excluding age 15 Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","80.13","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
